first_name;last_name;candidate_number;party;municipality;expense_type;expense_sum;advance
Merja;Latvala;6;Suomen Kristillisdemokraatit (KD);Kurikka;printed_media;300.0;False
Kyösti;Koivuniemi;5;Suomen Kristillisdemokraatit (KD);Kurikka;total;120.0;False
Kyösti;Koivuniemi;5;Suomen Kristillisdemokraatit (KD);Kurikka;printed_media;50.0;False
Kyösti;Koivuniemi;5;Suomen Kristillisdemokraatit (KD);Kurikka;print_ads;70.0;False
Juhani;Eilola;96;Suomen Keskusta;Kurikka;total;60.0;False
Juhani;Eilola;96;Suomen Keskusta;Kurikka;web;10.0;False
Juhani;Eilola;96;Suomen Keskusta;Kurikka;print_ads;50.0;False
Jouko;Leskinen;29;Suomen Keskusta;Konnevesi;total;1000.0;False
Jouko;Leskinen;29;Suomen Keskusta;Konnevesi;printed_media;750.0;False
Jouko;Leskinen;29;Suomen Keskusta;Konnevesi;other_media;75.0;False
Jouko;Leskinen;29;Suomen Keskusta;Konnevesi;print_ads;100.0;False
Jouko;Leskinen;29;Suomen Keskusta;Konnevesi;other;75.0;False
Virpi;Poikolainen;35;Suomen Keskusta;Konnevesi;total;210.0;False
Virpi;Poikolainen;35;Suomen Keskusta;Konnevesi;print_ads;110.0;False
Virpi;Poikolainen;35;Suomen Keskusta;Konnevesi;planning;100.0;False
Tuula;Kärkkäinen;8;Suomen Sosialidemokraattinen Puolue;Rantasalmi;total;230.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;total;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;printed_media;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;radio;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;television;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;web;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;other_media;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;outdoors_ads;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;print_ads;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;planning;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;rallies;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;paid_income;0.0;False
Tarmo;Hurtta;4;Suomen Keskusta;Miehikkälä;other;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;total;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;printed_media;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;radio;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;television;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;web;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;other_media;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;outdoors_ads;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;print_ads;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;planning;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;rallies;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;paid_income;0.0;False
Terho;Taarna;63;Vihreä liitto;Kokkola;other;0.0;False
Veikko;Laitila;189;Suomen Keskusta;Kokkola;total;1500.0;False
Veikko;Laitila;189;Suomen Keskusta;Kokkola;printed_media;1200.0;False
Veikko;Laitila;189;Suomen Keskusta;Kokkola;print_ads;300.0;False
Kauko;Ojala;200;Suomen Keskusta;Kokkola;total;1700.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;total;330.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;printed_media;200.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;radio;0.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;television;0.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;web;30.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;other_media;0.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;outdoors_ads;30.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;print_ads;70.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;planning;0.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;rallies;0.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;paid_income;0.0;False
Johanna;Paloranta;204;Suomen Keskusta;Kokkola;other;0.0;False
Seppo;Tastula;154;Vasemmistoliitto;Kokkola;total;670.0;False
Seppo;Tastula;154;Vasemmistoliitto;Kokkola;printed_media;320.0;False
Seppo;Tastula;154;Vasemmistoliitto;Kokkola;print_ads;350.0;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;total;440.51;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;printed_media;204.35;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;radio;0.0;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;television;0.0;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;web;0.0;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;other_media;0.0;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;outdoors_ads;0.0;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;print_ads;113.16;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;planning;123.0;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;rallies;0.0;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;paid_income;0.0;False
Hanna;Cygnel;50;Vihreä liitto;Kokkola;other;0.0;False
Jyrki;Kiukkonen;3;Suomen Sosialidemokraattinen Puolue;Pielavesi;total;210.0;False
Jyrki;Kiukkonen;3;Suomen Sosialidemokraattinen Puolue;Pielavesi;printed_media;130.0;False
Jyrki;Kiukkonen;3;Suomen Sosialidemokraattinen Puolue;Pielavesi;print_ads;10.0;False
Veli;Toivainen;7;Suomen Sosialidemokraattinen Puolue;Pielavesi;total;536.16;False
Veli;Toivainen;7;Suomen Sosialidemokraattinen Puolue;Pielavesi;printed_media;316.16;False
Veli;Toivainen;7;Suomen Sosialidemokraattinen Puolue;Pielavesi;print_ads;220.0;False
Elsi;Katainen;16;Suomen Keskusta;Pielavesi;total;512.85;False
Elsi;Katainen;16;Suomen Keskusta;Pielavesi;printed_media;512.85;False
Kristo;Halme;58;Vihreä liitto;Karkkila;total;100.0;False
Kristo;Halme;58;Vihreä liitto;Karkkila;printed_media;100.0;False
Jouni;Kaskiharju;86;Perussuomalaiset;Karkkila;total;60.0;False
Jouni;Kaskiharju;86;Perussuomalaiset;Karkkila;print_ads;60.0;False
Juho;Palomaa;164;Suomen Kristillisdemokraatit (KD);Kauhajoki;total;0.0;False
Tarja;Tapanainen;68;Suomen Keskusta;Kauhajoki;printed_media;200.0;False
Tarja;Tapanainen;68;Suomen Keskusta;Kauhajoki;rallies;350.0;False
Tarja;Tapanainen;68;Suomen Keskusta;Kauhajoki;other;300.0;False
Merja;Paananen;62;Suomen Keskusta;Kauhajoki;total;500.0;False
Merja;Paananen;62;Suomen Keskusta;Kauhajoki;printed_media;300.0;False
Merja;Paananen;62;Suomen Keskusta;Kauhajoki;print_ads;200.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;total;150.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;printed_media;80.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;radio;0.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;television;0.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;web;0.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;other_media;0.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;outdoors_ads;0.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;print_ads;15.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;planning;0.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;rallies;35.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;paid_income;0.0;False
Marja;Aalto;32;Suomen Keskusta;Kauhajoki;other;20.0;False
Satu;Tietari;69;Suomen Keskusta;Säkylä;total;464.15;False
Satu;Tietari;69;Suomen Keskusta;Säkylä;printed_media;327.75;False
Satu;Tietari;69;Suomen Keskusta;Säkylä;print_ads;120.0;False
Satu;Tietari;69;Suomen Keskusta;Säkylä;other;16.4;False
Ari;Reunanen;91;Suomen Sosialidemokraattinen Puolue;Eura;total;460.0;False
Ari;Reunanen;91;Suomen Sosialidemokraattinen Puolue;Eura;printed_media;340.0;False
Ari;Reunanen;91;Suomen Sosialidemokraattinen Puolue;Eura;rallies;120.0;False
Pekka;Simula;38;Suomen Keskusta;Eura;total;70.0;False
Pekka;Simula;38;Suomen Keskusta;Eura;print_ads;50.0;False
Pekka;Simula;38;Suomen Keskusta;Eura;other;20.0;False
Sinikka;Koivuniemi-Piipponen;31;Kansallinen Kokoomus;Ilomantsi;total;0.0;False
Liisa;Mononen;17;Suomen Keskusta;Ilomantsi;total;200.0;False
Liisa;Mononen;17;Suomen Keskusta;Ilomantsi;printed_media;200.0;False
Tuula;Haapsaari;2;Suomen Keskusta;Ilomantsi;total;160.0;False
Tuula;Haapsaari;2;Suomen Keskusta;Ilomantsi;printed_media;160.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;printed_media;7.65;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;radio;0.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;television;0.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;web;0.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;other_media;0.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;outdoors_ads;0.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;print_ads;10.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;planning;0.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;rallies;0.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;paid_income;0.0;False
Pirkko;Rantasuo;8;Suomen Sosialidemokraattinen Puolue;Hailuoto;other;0.0;False
Raili;Louhimaa;2;Vasemmistoliitto;Hailuoto;print_ads;150.0;False
Aki;Haapaniemi;81;Suomen Keskusta;Parkano;total;150.0;False
Aki;Haapaniemi;81;Suomen Keskusta;Parkano;printed_media;150.0;False
Matti;Pellikka;30;Perussuomalaiset;Pyhäntä;total;0.0;False
Leena;Himanen;93;Suomen Kristillisdemokraatit (KD);Kouvola;printed_media;80.0;False
Leena;Himanen;93;Suomen Kristillisdemokraatit (KD);Kouvola;web;50.0;False
Leena;Himanen;93;Suomen Kristillisdemokraatit (KD);Kouvola;outdoors_ads;60.0;False
Leena;Himanen;93;Suomen Kristillisdemokraatit (KD);Kouvola;print_ads;200.0;False
Anne;Tuoma;74;Suomen Sosialidemokraattinen Puolue;Kouvola;total;911.7;False
Anne;Tuoma;74;Suomen Sosialidemokraattinen Puolue;Kouvola;printed_media;568.6;False
Anne;Tuoma;74;Suomen Sosialidemokraattinen Puolue;Kouvola;web;145.55;False
Anne;Tuoma;74;Suomen Sosialidemokraattinen Puolue;Kouvola;print_ads;171.55;False
Ritva;Sorvali;168;Vihreä liitto;Kouvola;total;50.0;False
Ritva;Sorvali;168;Vihreä liitto;Kouvola;printed_media;50.0;False
Kaisa;Spies;169;Vihreä liitto;Kouvola;total;236.35;False
Kaisa;Spies;169;Vihreä liitto;Kouvola;print_ads;178.35;False
Kaisa;Spies;169;Vihreä liitto;Kouvola;other;58.0;False
Joni;Riihelä;324;Perussuomalaiset;Kouvola;total;10.0;False
Joni;Riihelä;324;Perussuomalaiset;Kouvola;print_ads;10.0;False
Leena;Rämä;327;Perussuomalaiset;Kouvola;total;530.0;False
Leena;Rämä;327;Perussuomalaiset;Kouvola;radio;30.0;False
Leena;Rämä;327;Perussuomalaiset;Kouvola;print_ads;350.0;False
Leena;Rämä;327;Perussuomalaiset;Kouvola;rallies;150.0;False
Petri;Saloranta;328;Perussuomalaiset;Kouvola;total;41.0;False
Petri;Saloranta;328;Perussuomalaiset;Kouvola;print_ads;41.0;False
Jari;Lindström;314;Perussuomalaiset;Kouvola;total;1500.0;False
Jari;Lindström;314;Perussuomalaiset;Kouvola;printed_media;1300.0;False
Jari;Lindström;314;Perussuomalaiset;Kouvola;rallies;200.0;False
Juha;Päivärinta;323;Perussuomalaiset;Kouvola;total;410.0;False
Juha;Päivärinta;323;Perussuomalaiset;Kouvola;printed_media;360.0;False
Juha;Päivärinta;323;Perussuomalaiset;Kouvola;print_ads;50.0;False
Toni;Lampiranta;312;Perussuomalaiset;Kouvola;total;0.0;False
Jouni;Suninen;330;Perussuomalaiset;Kouvola;total;2500.0;False
Jouni;Suninen;330;Perussuomalaiset;Kouvola;printed_media;2300.0;False
Jouni;Suninen;330;Perussuomalaiset;Kouvola;print_ads;200.0;False
Kalle;Ylimäki;292;Suomen Keskusta;Kouvola;total;783.26;False
Kalle;Ylimäki;292;Suomen Keskusta;Kouvola;printed_media;557.5;False
Kalle;Ylimäki;292;Suomen Keskusta;Kouvola;print_ads;123.0;False
Ari;Lindeman;43;Suomen Sosialidemokraattinen Puolue;Kouvola;total;335.0;False
Ari;Lindeman;43;Suomen Sosialidemokraattinen Puolue;Kouvola;printed_media;335.0;False
Vesa;Vainio;117;Suomen Kristillisdemokraatit (KD);Kouvola;total;10500.0;False
Vesa;Vainio;117;Suomen Kristillisdemokraatit (KD);Kouvola;printed_media;7500.0;False
Vesa;Vainio;117;Suomen Kristillisdemokraatit (KD);Kouvola;print_ads;500.0;False
Vesa;Vainio;117;Suomen Kristillisdemokraatit (KD);Kouvola;planning;2500.0;False
Janne;Wall;291;Suomen Keskusta;Kouvola;total;1300.0;False
Janne;Wall;291;Suomen Keskusta;Kouvola;printed_media;532.0;False
Janne;Wall;291;Suomen Keskusta;Kouvola;outdoors_ads;350.0;False
Janne;Wall;291;Suomen Keskusta;Kouvola;print_ads;88.0;False
Janne;Wall;291;Suomen Keskusta;Kouvola;planning;100.0;False
Janne;Wall;291;Suomen Keskusta;Kouvola;rallies;155.0;False
Rurik;Rantalainen;163;Vihreä liitto;Kouvola;total;180.0;False
Rurik;Rantalainen;163;Vihreä liitto;Kouvola;printed_media;150.0;False
Rurik;Rantalainen;163;Vihreä liitto;Kouvola;print_ads;30.0;False
Jukka;Nyberg;53;Suomen Sosialidemokraattinen Puolue;Kouvola;total;3000.0;False
Sanna;Tähtinen;77;Suomen Sosialidemokraattinen Puolue;Kouvola;total;336.0;False
Sanna;Tähtinen;77;Suomen Sosialidemokraattinen Puolue;Kouvola;printed_media;270.0;False
Sanna;Tähtinen;77;Suomen Sosialidemokraattinen Puolue;Kouvola;print_ads;66.0;False
Tiina;Saavalainen;143;Vasemmistoliitto;Kouvola;total;720.0;False
Tiina;Saavalainen;143;Vasemmistoliitto;Kouvola;printed_media;720.0;False
Mika;Byman;122;Vasemmistoliitto;Kouvola;total;870.6;False
Mika;Byman;122;Vasemmistoliitto;Kouvola;printed_media;870.6;False
Kai;Pajala;53;Suomen Keskusta;Oulainen;total;1107.0;False
Kai;Pajala;53;Suomen Keskusta;Oulainen;printed_media;1107.0;False
Heli;Koivukangas;46;Suomen Keskusta;Oulainen;total;30.0;False
Heli;Koivukangas;46;Suomen Keskusta;Oulainen;rallies;30.0;False
Sari;Rajaniemi;58;Suomen Keskusta;Oulainen;total;50.0;False
Sari;Rajaniemi;58;Suomen Keskusta;Oulainen;printed_media;20.0;False
Sari;Rajaniemi;58;Suomen Keskusta;Oulainen;rallies;30.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;total;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;printed_media;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;radio;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;television;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;web;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;other_media;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;outdoors_ads;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;print_ads;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;planning;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;rallies;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;paid_income;0.0;False
Tuure;Lindén;15;Suomen Keskusta;Kuhmoinen;other;0.0;False
Pirkko;Paajanen;35;Perussuomalaiset;Mäntyharju;total;600.0;False
Pirkko;Paajanen;35;Perussuomalaiset;Mäntyharju;printed_media;300.0;False
Pirkko;Paajanen;35;Perussuomalaiset;Mäntyharju;print_ads;250.0;False
Pirkko;Paajanen;35;Perussuomalaiset;Mäntyharju;other;50.0;False
Rainer;Zeitlin;51;Kansallinen Kokoomus;Pälkäne;total;600.0;False
Rainer;Zeitlin;51;Kansallinen Kokoomus;Pälkäne;printed_media;300.0;False
Rainer;Zeitlin;51;Kansallinen Kokoomus;Pälkäne;print_ads;300.0;False
Kaj;Raiskio;43;Kansallinen Kokoomus;Pälkäne;total;150.0;False
Kaj;Raiskio;43;Kansallinen Kokoomus;Pälkäne;printed_media;150.0;False
Jukka;Kittilä;70;Suomen Keskusta;Pälkäne;total;400.0;False
Jukka;Kittilä;70;Suomen Keskusta;Pälkäne;printed_media;400.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;total;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;printed_media;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;radio;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;television;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;web;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;other_media;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;outdoors_ads;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;print_ads;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;planning;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;rallies;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;paid_income;0.0;False
Kari;Kolari;20;Kansallinen Kokoomus;Luhanka;other;0.0;False
Marjo;Koskenniemi;6;Suomen Keskusta;Luhanka;printed_media;100.0;False
Maria;Hämäläinen;4;Suomen Keskusta;Myrskylä;total;0.0;False
Markku;Pärnänen;35;Suomen Keskusta;Pihtipudas;total;0.0;False
Teppo;Jämsén;22;Suomen Keskusta;Pihtipudas;total;265.0;False
Teppo;Jämsén;22;Suomen Keskusta;Pihtipudas;printed_media;240.0;False
Teppo;Jämsén;22;Suomen Keskusta;Pihtipudas;rallies;25.0;False
Irja;Tiainen;40;Suomen Keskusta;Pihtipudas;total;345.0;False
Irja;Tiainen;40;Suomen Keskusta;Pihtipudas;printed_media;220.0;False
Irja;Tiainen;40;Suomen Keskusta;Pihtipudas;print_ads;125.0;False
Martti;Kuha;27;Suomen Keskusta;Pihtipudas;total;410.0;False
Martti;Kuha;27;Suomen Keskusta;Pihtipudas;printed_media;260.0;False
Martti;Kuha;27;Suomen Keskusta;Pihtipudas;print_ads;150.0;False
Pekka;Sutinen;39;Suomen Keskusta;Pihtipudas;total;312.0;False
Pekka;Sutinen;39;Suomen Keskusta;Pihtipudas;printed_media;312.0;False
Ismo;Pietiläinen;33;Suomen Keskusta;Pihtipudas;total;300.0;False
Ismo;Pietiläinen;33;Suomen Keskusta;Pihtipudas;printed_media;280.0;False
Ismo;Pietiläinen;33;Suomen Keskusta;Pihtipudas;other_media;20.0;False
Sirpa;Närhi;31;Suomen Keskusta;Pihtipudas;total;412.0;False
Sirpa;Närhi;31;Suomen Keskusta;Pihtipudas;printed_media;312.0;False
Sirpa;Närhi;31;Suomen Keskusta;Pihtipudas;radio;100.0;False
Jaakko;Mäkinen;44;Kansallinen Kokoomus;Sysmä;total;300.0;False
Jaakko;Mäkinen;44;Kansallinen Kokoomus;Sysmä;printed_media;225.0;False
Jaakko;Mäkinen;44;Kansallinen Kokoomus;Sysmä;print_ads;75.0;False
Jukka;Vuorinen;62;Suomen Keskusta;Savitaipale;total;500.0;False
Jukka;Vuorinen;62;Suomen Keskusta;Savitaipale;printed_media;350.0;False
Jukka;Vuorinen;62;Suomen Keskusta;Savitaipale;rallies;150.0;False
Birgit;Aittakumpu;232;Vasemmistoliitto;Lohja;total;1300.0;False
Birgit;Aittakumpu;232;Vasemmistoliitto;Lohja;printed_media;700.0;False
Birgit;Aittakumpu;232;Vasemmistoliitto;Lohja;print_ads;400.0;False
Birgit;Aittakumpu;232;Vasemmistoliitto;Lohja;rallies;200.0;False
Johanna;Sarlin;280;Vasemmistoliitto;Lohja;total;50.0;False
Johanna;Sarlin;280;Vasemmistoliitto;Lohja;web;50.0;False
Jaakko;Wallenius;77;Vihreä liitto;Lohja;total;100.0;False
Jaakko;Wallenius;77;Vihreä liitto;Lohja;web;50.0;False
Jaakko;Wallenius;77;Vihreä liitto;Lohja;other_media;50.0;False
Sari;Huttu-Meling;17;Vihreä liitto;Lohja;total;400.0;False
Sari;Huttu-Meling;17;Vihreä liitto;Lohja;printed_media;130.0;False
Sari;Huttu-Meling;17;Vihreä liitto;Lohja;print_ads;200.0;False
Sari;Huttu-Meling;17;Vihreä liitto;Lohja;rallies;70.0;False
Annmarie;Kuurto;28;Vihreä liitto;Lohja;total;891.66;False
Annmarie;Kuurto;28;Vihreä liitto;Lohja;printed_media;373.0;False
Annmarie;Kuurto;28;Vihreä liitto;Lohja;web;144.0;False
Annmarie;Kuurto;28;Vihreä liitto;Lohja;print_ads;294.66;False
Annmarie;Kuurto;28;Vihreä liitto;Lohja;other;80.0;False
Mia;Välimäki;361;Kansallinen Kokoomus;Lohja;total;570.0;False
Mia;Välimäki;361;Kansallinen Kokoomus;Lohja;web;200.0;False
Mia;Välimäki;361;Kansallinen Kokoomus;Lohja;rallies;370.0;False
Antti;Grönlund;296;Suomen Keskusta;Lohja;total;745.18;False
Antti;Grönlund;296;Suomen Keskusta;Lohja;printed_media;72.57;False
Antti;Grönlund;296;Suomen Keskusta;Lohja;web;160.61;False
Antti;Grönlund;296;Suomen Keskusta;Lohja;outdoors_ads;165.0;False
Antti;Grönlund;296;Suomen Keskusta;Lohja;print_ads;237.0;False
Antti;Grönlund;296;Suomen Keskusta;Lohja;planning;10.0;False
Antti;Grönlund;296;Suomen Keskusta;Lohja;other;100.0;False
Sami;Tenkanen;354;Kansallinen Kokoomus;Lohja;total;100.0;False
Inkeri;Kangas;303;Suomen Keskusta;Lohja;total;700.0;False
Eila;Hassinen;177;Perussuomalaiset;Lohja;total;301.8;False
Eila;Hassinen;177;Perussuomalaiset;Lohja;printed_media;98.8;False
Eila;Hassinen;177;Perussuomalaiset;Lohja;web;55.0;False
Eila;Hassinen;177;Perussuomalaiset;Lohja;other_media;10.0;False
Eila;Hassinen;177;Perussuomalaiset;Lohja;print_ads;75.3;False
Eila;Hassinen;177;Perussuomalaiset;Lohja;rallies;60.0;False
Eila;Hassinen;177;Perussuomalaiset;Lohja;other;3.0;False
Eija;Tommila;67;Vihreä liitto;Lohja;total;10.0;False
Eija;Tommila;67;Vihreä liitto;Lohja;outdoors_ads;10.0;False
Jarkko;Holappa;297;Suomen Keskusta;Lohja;total;1700.0;False
Jarkko;Holappa;297;Suomen Keskusta;Lohja;printed_media;1100.0;False
Jarkko;Holappa;297;Suomen Keskusta;Lohja;outdoors_ads;200.0;False
Jarkko;Holappa;297;Suomen Keskusta;Lohja;print_ads;200.0;False
Jarkko;Holappa;297;Suomen Keskusta;Lohja;planning;100.0;False
Jarkko;Holappa;297;Suomen Keskusta;Lohja;rallies;100.0;False
Tarmo;Flink;320;Kansallinen Kokoomus;Lohja;total;1000.0;False
Tarmo;Flink;320;Kansallinen Kokoomus;Lohja;printed_media;1000.0;False
Jouni;Lindén;257;Vasemmistoliitto;Lohja;total;450.0;False
Jouni;Lindén;257;Vasemmistoliitto;Lohja;printed_media;400.0;False
Jouni;Lindén;257;Vasemmistoliitto;Lohja;web;15.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;total;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;printed_media;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;radio;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;television;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;web;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;other_media;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;outdoors_ads;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;print_ads;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;planning;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;rallies;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;paid_income;0.0;False
Anni;Ahlakorpi;8;Vasemmistoliitto;Utsjoki;other;0.0;False
Tuula Heli Maritta;Lukkari;23;Suomen ruotsalainen kansanpuolue;Utsjoki;total;120.0;False
Tuula Heli Maritta;Lukkari;23;Suomen ruotsalainen kansanpuolue;Utsjoki;other;120.0;False
Johannes;Leppänen;19;Suomen Keskusta;Kannonkoski;total;200.0;False
Johannes;Leppänen;19;Suomen Keskusta;Kannonkoski;printed_media;200.0;False
Jukka;Kainulainen;17;Suomen Keskusta;Kannonkoski;total;100.0;False
Jukka;Kainulainen;17;Suomen Keskusta;Kannonkoski;printed_media;50.0;False
Jukka;Kainulainen;17;Suomen Keskusta;Kannonkoski;other;50.0;False
Päivi;Sivenius;2;Perussuomalaiset;Rautjärvi;total;95.0;False
Päivi;Sivenius;2;Perussuomalaiset;Rautjärvi;print_ads;95.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;total;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;printed_media;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;radio;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;television;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;web;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;other_media;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;outdoors_ads;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;print_ads;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;planning;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;rallies;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;paid_income;0.0;False
Teemu;Europaeus;7;Suomen Keskusta;Rautjärvi;other;0.0;False
Anne-Mari;Keimiöniemi;33;Suomen Keskusta;Muonio;total;0.0;False
Anne-Mari;Keimiöniemi;33;Suomen Keskusta;Muonio;printed_media;0.0;False
Anne-Mari;Keimiöniemi;33;Suomen Keskusta;Muonio;radio;0.0;False
